Source Country,Country,Distri rrondissement/County,State/Region (ISO 3166-2),Abv,Subregion,Pop,Type,Metro Area,Sub Country,lookup,Census Year,,Subtype,Admin Level,Region (ISO 3166-2),Primary Name,Direct Subtype,Direct Admin,Direct Region ISO,Direct Primary,County Subtype,County Admin,County Region ISO,County Primary,Region Subtype,Region Admin,Region Region ISO,Region Primary,Confidence,Score,Resolved Region ISO
Palau,Palau,Kayangel,Kayangel,,,41,State,,,#N/A,,KayangelPalau,,,,,region,1,PW-100,Kayangel,,,,,region,1,PW-100,Kayangel,HIGH,1.0,PW-100
Palau,Palau,Koror (incl. Rock Islands / Chelbacheb),Koror (incl. Rock Islands / Chelbacheb),,,11199,State,Koror City,,Koror City,,Koror (incl. Rock Islands / Chelbacheb)Palau,,,,,region,1,PW-150,Koror,,,,,region,1,PW-150,Koror,HIGH,1.0,PW-150
Palau,Palau,Melekeok,Melekeok,,,318,State,Ngerulmud,,Ngerulmud,,MelekeokPalau,,,,,region,1,PW-212,Melekeok,,,,,region,1,PW-212,Melekeok,HIGH,1.0,PW-212
Palau,Palau,Ngaraard,Ngaraard,,,396,State,Ngerulmud,,Ngerulmud,,NgaraardPalau,,,,,region,1,PW-214,Ngaraard,,,,,region,1,PW-214,Ngaraard,HIGH,1.0,PW-214
Palau,Palau,Ngarchelong,Ngarchelong,,,384,State,Ngerulmud,,Ngerulmud,,NgarchelongPalau,,,,,region,1,PW-218,Ngarchelong,,,,,region,1,PW-218,Ngarchelong,HIGH,1.0,PW-218
Palau,Palau,Ngardmau,Ngardmau,,,238,State,Ngerulmud,,Ngerulmud,,NgardmauPalau,,,,,region,1,PW-222,Ngardmau,,,,,region,1,PW-222,Ngardmau,HIGH,1.0,PW-222
Palau,Palau,Ngaremlengui,Ngaremlengui,,,349,State,Ngerulmud,,Ngerulmud,,NgaremlenguiPalau,,,,,,,,,,,,,,,,,NONE,0.0,
Palau,Palau,Ngatpang,Ngatpang,,,289,State,Ngerulmud,,Ngerulmud,,NgatpangPalau,,,,,region,1,PW-224,Ngatpang,,,,,region,1,PW-224,Ngatpang,HIGH,1.0,PW-224
Palau,Palau,Ngchesar,Ngchesar,,,319,State,Ngerulmud,,Ngerulmud,,NgchesarPalau,,,,,region,1,PW-226,Ngchesar,,,,,region,1,PW-226,Ngchesar,HIGH,1.0,PW-226
Palau,Palau,Ngiwal,Ngiwal,,,312,State,Ngerulmud,,Ngerulmud,,NgiwalPalau,,,,,region,1,PW-228,Ngiwal,,,,,region,1,PW-228,Ngiwal,HIGH,1.0,PW-228
Palau,Palau,Peleliu,Peleliu,,,470,State,,,#N/A,,PeleliuPalau,,,,,region,1,PW-350,Peleliu,,,,,region,1,PW-350,Peleliu,HIGH,1.0,PW-350
Palau,Palau,Sonsorol,Sonsorol,,,53,State,,,#N/A,,SonsorolPalau,,,,,region,1,PW-370,Sonsorol,,,,,region,1,PW-370,Sonsorol,HIGH,1.0,PW-370
Tajikistan,Tajikistan,Dušanbe [Dushanbe],Dushanbe,,,1201800,City,Dushanbe,,Dushanbe,,DushanbeTajikistan,,,,,,,,,,,,,region,1,TJ-DU,Душанбе,NONE,0.0,TJ-DU
Tajikistan,Tajikistan,Šuġnon [Shughnon; incl. Choruġ],Gorno-Badakhshan,,,70600,District,,,#N/A,,Gorno-BadakhshanTajikistan,,,,,,,,,,,,,,,,,NONE,0.0,
Tajikistan,Tajikistan,Vanç [Vanj],Gorno-Badakhshan,,,34400,District,,,#N/A,,Gorno-BadakhshanTajikistan,,,,,,,,,,,,,,,,,NONE,0.0,
Tajikistan,Tajikistan,Iškošim [Ishkoshim],Gorno-Badakhshan,,,30600,District,,,#N/A,,Gorno-BadakhshanTajikistan,,,,,,,,,,,,,,,,,NONE,0.0,
Tajikistan,Tajikistan,Roštḳal'a [Roshtqala],Gorno-Badakhshan,,,28100,District,,,#N/A,,Gorno-BadakhshanTajikistan,,,,,,,,,,,,,,,,,NONE,0.0,
Tajikistan,Tajikistan,Rūšon [Rushon],Gorno-Badakhshan,,,26500,District,,,#N/A,,Gorno-BadakhshanTajikistan,,,,,,,,,,,,,,,,,NONE,0.0,
Tajikistan,Tajikistan,Darvoz,Gorno-Badakhshan,,,23500,District,,,#N/A,,Gorno-BadakhshanTajikistan,,,,,county,2,TJ-GB,Ноҳияи Дарвоз,,,,,region,1,TJ-GB,Вилояти Мухтори Кӯҳистони Бадахшон,HIGH,1.0,TJ-GB
Tajikistan,Tajikistan,Murġob [Murghob],Gorno-Badakhshan,,,16400,District,,,#N/A,,Gorno-BadakhshanTajikistan,,,,,,,,,,,,,,,,,NONE,0.0,
Tajikistan,Tajikistan,Rūdakī,Karotegin,,,387200,District,Dushanbe,,Dushanbe,,KaroteginTajikistan,,,,,county,2,TJ-RA,Ноҳияи Рӯдакӣ,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,HIGH,1.0,TJ-RA
Tajikistan,Tajikistan,Vah̦dat,Karotegin,,,359800,City,Dushanbe,,Dushanbe,,KaroteginTajikistan,,,,,locality,,TJ-RA,Ваҳдат,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,HIGH,1.0,TJ-RA
Tajikistan,Tajikistan,H̦isor,Karotegin,,,331400,City,Dushanbe,,Dushanbe,,KaroteginTajikistan,,,,,county,2,TJ-RA,Ноҳияи Ҳисор,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,HIGH,1.0,TJ-RA
Tajikistan,Tajikistan,Varzob,Karotegin,,,89300,District,Dushanbe,,Dushanbe,,KaroteginTajikistan,,,,,county,2,TJ-RA,Ноҳияи Варзоб,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,HIGH,1.0,TJ-RA
Tajikistan,Tajikistan,Tursunzoda,Karotegin,,,320200,City,Tursunzoda,,Tursunzoda,,KaroteginTajikistan,,,,,county,2,TJ-RA,Ноҳияи Турсунзода,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,HIGH,1.0,TJ-RA
Tajikistan,Tajikistan,Rašt [Rasht],Karotegin,,,131100,District,,,#N/A,,KaroteginTajikistan,,,,,,,,,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,NONE,0.0,TJ-RA
Tajikistan,Tajikistan,Šah̦rinav [Sharinav],Karotegin,,,121900,District,,,#N/A,,KaroteginTajikistan,,,,,,,,,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,NONE,0.0,TJ-RA
Tajikistan,Tajikistan,Fajzobod [Fayzobod],Karotegin,,,111700,District,,,#N/A,,KaroteginTajikistan,,,,,,,,,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,NONE,0.0,TJ-RA
Tajikistan,Tajikistan,Nurobod,Karotegin,,,72600,District,,,#N/A,,KaroteginTajikistan,,,,,county,2,TJ-RA,Ноҳияи Нуробод,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,HIGH,1.0,TJ-RA
Tajikistan,Tajikistan,"Lachš [Çirgatol, Lakhsh]",Karotegin,,,54400,District,,,#N/A,,KaroteginTajikistan,,,,,,,,,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,NONE,0.0,TJ-RA
Tajikistan,Tajikistan,Toçikobod [Tojikobod],Karotegin,,,50900,District,,,#N/A,,KaroteginTajikistan,,,,,,,,,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,NONE,0.0,TJ-RA
Tajikistan,Tajikistan,Roġun [Roghun],Karotegin,,,45400,City,,,#N/A,,KaroteginTajikistan,,,,,,,,,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,NONE,0.0,TJ-RA
Tajikistan,Tajikistan,Sangvor [Tavildara],Karotegin,,,25100,District,,,#N/A,,KaroteginTajikistan,,,,,,,,,,,,,region,1,TJ-RA,Ноҳияҳои тобеи ҷумҳурӣ,NONE,0.0,TJ-RA
Tajikistan,Tajikistan,Kūšonijën [Kushoniyon; incl. Bochtar],Khatlon,,,387200,District,Bokhtar,,Bokhtar,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Levakant [Sarband],Khatlon,,,49700,City,Bokhtar,,Bokhtar,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Ëvon [Yovon],Khatlon,,,248100,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Vose',Khatlon,,,228200,District,,,#N/A,,KhatlonTajikistan,,,,,county,2,TJ-KT,Ноҳияи Восеъ,,,,,region,1,TJ-KT,Вилояти Хатлон,HIGH,1.0,TJ-KT
Tajikistan,Tajikistan,Kūlob,Khatlon,,,222100,City,,,#N/A,,KhatlonTajikistan,,,,,county,2,TJ-KT,Ноҳияи Кӯлоб,,,,,region,1,TJ-KT,Вилояти Хатлон,HIGH,1.0,TJ-KT
Tajikistan,Tajikistan,Vachš [Vakhsh],Khatlon,,,213000,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,"Çaloliddin Balchī [Rumī, Jalaladdin Balkhi]",Khatlon,,,210500,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Ḳubodjën [Qabodiyon],Khatlon,,,195100,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Abdurah̦moni Çomī [Dzhami],Khatlon,,,183900,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Farchor [Farkhor],Khatlon,,,179100,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Danġara [Danghara],Khatlon,,,171900,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Mir Sajid Alii H̦amadonī [Hamadoni],Khatlon,,,154300,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,"Çajh̦un [Ḳumsangir, Jayhun]",Khatlon,,,145600,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Šah̦ritus [Shahritus],Khatlon,,,135700,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Churoson [Khuroson],Khatlon,,,126300,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Panç [Panj],Khatlon,,,124100,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Dūstī [Çilikūl],Khatlon,,,122000,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Mūminobod,Khatlon,,,99300,District,,,#N/A,,KhatlonTajikistan,,,,,county,2,TJ-KT,Ноҳияи Мӯъминобод,,,,,region,1,TJ-KT,Вилояти Хатлон,HIGH,1.0,TJ-KT
Tajikistan,Tajikistan,Temurmalik,Khatlon,,,75300,District,,,#N/A,,KhatlonTajikistan,,,,,county,2,TJ-KT,Ноҳияи Темурмалик,,,,,region,1,TJ-KT,Вилояти Хатлон,HIGH,1.0,TJ-KT
Tajikistan,Tajikistan,Norak,Khatlon,,,64900,City,,,#N/A,,KhatlonTajikistan,,,,,county,2,TJ-KT,Ноҳияи Норак,,,,,region,1,TJ-KT,Вилояти Хатлон,HIGH,1.0,TJ-KT
Tajikistan,Tajikistan,Chovaling [Khovaling],Khatlon,,,58300,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,"Šamsiddin Šoh̦in [Šūroobod, Shamsiddin Shohin]",Khatlon,,,57700,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Nosiri Chusrav [Nosiri Khusrav],Khatlon,,,45100,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Balçuvon [Baljuvon],Khatlon,,,32700,District,,,#N/A,,KhatlonTajikistan,,,,,,,,,,,,,region,1,TJ-KT,Вилояти Хатлон,NONE,0.0,TJ-KT
Tajikistan,Tajikistan,Isfara,Sughd,,,285000,City,Isfara,,Isfara,,SughdTajikistan,,,,,locality,,TJ-SU,Исфара,,,,,region,1,TJ-SU,Вилояти Суғд,HIGH,1.0,TJ-SU
Tajikistan,Tajikistan,Istaravšan [Istaravshan],Sughd,,,288100,City,Istaravshan,,Istaravshan,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Pançakent [Panjakent],Sughd,,,312400,City,Panjakent,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Boboçon Ġafurov [Ghafurov; incl. Istiḳlol],Sughd,,,407300,District,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Konibodom,Sughd,,,219900,City,,,#N/A,,SughdTajikistan,,,,,county,2,TJ-SU,Ноҳияи Конибодом,,,,,region,1,TJ-SU,Вилояти Суғд,HIGH,1.0,TJ-SU
Tajikistan,Tajikistan,Chuçand [Khujand],Sughd,,,198700,City,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,"Devaštič [Ġončī, Devashtich]",Sughd,,,182100,District,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Ašt [Asht],Sughd,,,176300,District,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Spitamen,Sughd,,,149700,District,,,#N/A,,SughdTajikistan,,,,,county,2,TJ-SU,Ноҳияи Спитаман,,,,,region,1,TJ-SU,Вилояти Суғд,HIGH,1.0,TJ-SU
Tajikistan,Tajikistan,Çabbor Rasulov [Jabbor Rasulov],Sughd,,,144100,District,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Mastčoh̦ [Mastchoh],Sughd,,,132500,District,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Ajnī [Ayni],Sughd,,,91200,District,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Zafarobod,Sughd,,,77400,District,,,#N/A,,SughdTajikistan,,,,,county,2,TJ-SU,Ноҳияи Зафаробод,,,,,region,1,TJ-SU,Вилояти Суғд,HIGH,1.0,TJ-SU
Tajikistan,Tajikistan,Guliston [Ḳajroqqum],Sughd,,,50200,City,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Šah̦riston [Shahriston],Sughd,,,46200,District,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Būston [Čkalov],Sughd,,,38400,City,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Tajikistan,Tajikistan,Kūh̦istoni Mastčoh̦ [Kuhistoni Mastchoh],Sughd,,,24400,District,,,#N/A,,SughdTajikistan,,,,,,,,,,,,,region,1,TJ-SU,Вилояти Суғд,NONE,0.0,TJ-SU
Trinidad & Tobago,Trinidad & Tobago,St. Andrew,Tobago,,,17536,Parish,Scarborough (Tobago),,Scarborough (Tobago),,TobagoTrinidad & Tobago,,,,,,,,,,,,,region,1,TT-TOB,Tobago,NONE,0.0,TT-TOB
Trinidad & Tobago,Trinidad & Tobago,St. Patrick,Tobago,,,15560,Parish,Scarborough (Tobago),,Scarborough (Tobago),,TobagoTrinidad & Tobago,,,,,,,,,,,,,region,1,TT-TOB,Tobago,NONE,0.0,TT-TOB
Trinidad & Tobago,Trinidad & Tobago,St. David,Tobago,,,8733,Parish,Scarborough (Tobago),,Scarborough (Tobago),,TobagoTrinidad & Tobago,,,,,,,,,,,,,region,1,TT-TOB,Tobago,NONE,0.0,TT-TOB
Trinidad & Tobago,Trinidad & Tobago,St. George,Tobago,,,6875,Parish,,,#N/A,,TobagoTrinidad & Tobago,,,,,,,,,,,,,region,1,TT-TOB,Tobago,NONE,0.0,TT-TOB
Trinidad & Tobago,Trinidad & Tobago,St. Paul,Tobago,,,6048,Parish,,,#N/A,,TobagoTrinidad & Tobago,,,,,,,,,,,,,region,1,TT-TOB,Tobago,NONE,0.0,TT-TOB
Trinidad & Tobago,Trinidad & Tobago,St. Mary,Tobago,,,3297,Parish,,,#N/A,,TobagoTrinidad & Tobago,,,,,,,,,,,,,region,1,TT-TOB,Tobago,NONE,0.0,TT-TOB
Trinidad & Tobago,Trinidad & Tobago,St. John,Tobago,,,2825,Parish,,,#N/A,,TobagoTrinidad & Tobago,,,,,,,,,,,,,region,1,TT-TOB,Tobago,NONE,0.0,TT-TOB
Trinidad & Tobago,Trinidad & Tobago,Tunapuna/Piarco,Trinidad,,,215119,Region,Arima,,Arima,,TrinidadTrinidad & Tobago,,,,,,,,,,,,,,,,,NONE,0.0,
Trinidad & Tobago,Trinidad & Tobago,Arima,Trinidad,,,33606,Borough,Arima,,Arima,,TrinidadTrinidad & Tobago,,,,,region,1,TT-ARI,Arima,,,,,region,1,TT-ARI,Arima,HIGH,1.0,TT-ARI
Trinidad & Tobago,Trinidad & Tobago,Chaguanas,Trinidad,,,83516,Borough,Chaguanas,,Chaguanas,,TrinidadTrinidad & Tobago,,,,,region,1,TT-CHA,Chaguanas,,,,,region,1,TT-CHA,Chaguanas,HIGH,1.0,TT-CHA
Trinidad & Tobago,Trinidad & Tobago,San Juan/Laventille,Trinidad,,,157258,Region,Port of Spain,,Port of Spain,,TrinidadTrinidad & Tobago,,,,,,,,,,,,,,,,,NONE,0.0,
Trinidad & Tobago,Trinidad & Tobago,Diego Martin,Trinidad,,,102957,Region,Port of Spain,,Port of Spain,,TrinidadTrinidad & Tobago,,,,,region,1,TT-DMN,Diego Martin,,,,,region,1,TT-DMN,Diego Martin,HIGH,1.0,TT-DMN
Trinidad & Tobago,Trinidad & Tobago,Port of Spain,Trinidad,,,37074,City,Port of Spain,,Port of Spain,,TrinidadTrinidad & Tobago,,,,,region,1,TT-POS,Port of Spain,,,,,region,1,TT-POS,Port of Spain,HIGH,1.0,TT-POS
Trinidad & Tobago,Trinidad & Tobago,Penal/Debe,Trinidad,,,89392,Region,San Fernando (TT),,San Fernando (TT),,TrinidadTrinidad & Tobago,,,,,,,,,,,,,,,,,NONE,0.0,
Trinidad & Tobago,Trinidad & Tobago,San Fernando,Trinidad,,,48838,City,San Fernando (TT),,San Fernando (TT),,TrinidadTrinidad & Tobago,,,,,region,1,TT-SFO,San Fernando,,,,,region,1,TT-SFO,San Fernando,HIGH,1.0,TT-SFO
Trinidad & Tobago,Trinidad & Tobago,Couva/Tabaquite/Talparo,Trinidad,,,178410,Region,,,#N/A,,TrinidadTrinidad & Tobago,,,,,,,,,,,,,,,,,NONE,0.0,
Trinidad & Tobago,Trinidad & Tobago,Princes Town,Trinidad,,,102375,Region,,,#N/A,,TrinidadTrinidad & Tobago,,,,,region,1,TT-PRT,Princes Town,,,,,region,1,TT-PRT,Princes Town,HIGH,1.0,TT-PRT
Trinidad & Tobago,Trinidad & Tobago,Siparia,Trinidad,,,86949,Region,,,#N/A,,TrinidadTrinidad & Tobago,,,,,region,1,TT-SIP,Siparia,,,,,region,1,TT-SIP,Siparia,HIGH,1.0,TT-SIP
Trinidad & Tobago,Trinidad & Tobago,Sangre Grande,Trinidad,,,75766,Region,,,#N/A,,TrinidadTrinidad & Tobago,,,,,region,1,TT-SGE,Sangre Grande,,,,,region,1,TT-SGE,Sangre Grande,HIGH,1.0,TT-SGE
Trinidad & Tobago,Trinidad & Tobago,Mayaro/Rio Claro,Trinidad,,,35650,Region,,,#N/A,,TrinidadTrinidad & Tobago,,,,,,,,,,,,,,,,,NONE,0.0,
Trinidad & Tobago,Trinidad & Tobago,Point Fortin,Trinidad,,,20235,Borough,,,#N/A,,TrinidadTrinidad & Tobago,,,,,region,1,TT-PTF,Point Fortin,,,,,region,1,TT-PTF,Point Fortin,HIGH,1.0,TT-PTF
Trinidad & Tobago,Trinidad & Tobago,Carrera Island,Trinidad,,,301,Islands,,,#N/A,,TrinidadTrinidad & Tobago,,,,,,,,,,,,,,,,,NONE,0.0,
Trinidad & Tobago,Trinidad & Tobago,Off-Shore Islands,Trinidad,,,50,Islands,,,#N/A,,TrinidadTrinidad & Tobago,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,'Akkār [Akkar],'Akkār [Akkar],,,423596,District,,,#N/A,,'Akkār [Akkar]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Zaḥlah [Zahlé],Al-Biqā' [Beqaa],,,336382,District,,,#N/A,,Al-Biqā' [Beqaa]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,"Al-Biqā' al-Gharbī [Békaa Ouest, Western Beqaa]",Al-Biqā' [Beqaa],,,150838,District,,,#N/A,,Al-Biqā' [Beqaa]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Rāshayyā [Rachaiya],Al-Biqā' [Beqaa],,,47122,District,,,#N/A,,Al-Biqā' [Beqaa]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,"An-Nabaṭiyah [Nabatiyé, Nabatieh]","An-Nabaṭiyah [Nabatiyé, Nabatieh]",,,155233,District,,,#N/A,,"An-Nabaṭiyah [Nabatiyé, Nabatieh]Lebanon",,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Bint Jubayl [Bint Jbeil],"An-Nabaṭiyah [Nabatiyé, Nabatieh]",,,104862,District,,,#N/A,,"An-Nabaṭiyah [Nabatiyé, Nabatieh]Lebanon",,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,"Marji'yūn [Marjayoun, Marjeyoun]","An-Nabaṭiyah [Nabatiyé, Nabatieh]",,,85960,District,,,#N/A,,"An-Nabaṭiyah [Nabatiyé, Nabatieh]Lebanon",,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Ḥāṣbayyā [Hasbaya],"An-Nabaṭiyah [Nabatiyé, Nabatieh]",,,37784,District,,,#N/A,,"An-Nabaṭiyah [Nabatiyé, Nabatieh]Lebanon",,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Ba'albak [Baalbek],Ba'albak - Al-Harmal [Baalbek-Hermel],,,387935,District,,,#N/A,,Ba'albak - Al-Harmal [Baalbek-Hermel]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Al-Harmal [Hermel],Ba'albak - Al-Harmal [Baalbek-Hermel],,,69997,District,,,#N/A,,Ba'albak - Al-Harmal [Baalbek-Hermel]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,"Bayrūt [Beyrouth, Beirut]",Bayrūt [Beirut],,,433249,District,Beirut,,Beirut,,Bayrūt [Beirut]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,B'abdā [Baabda],Jabal Lubnān [Mount Lebanon],,,568714,District,Beirut,,Beirut,,Jabal Lubnān [Mount Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Al-Matn [El Meten],Jabal Lubnān [Mount Lebanon],,,523593,District,Beirut,,Beirut,,Jabal Lubnān [Mount Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Ash-Shūf [Chouf],Jabal Lubnān [Mount Lebanon],,,231427,District,Beirut,,Beirut,,Jabal Lubnān [Mount Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,'Ālayh [Aley],Jabal Lubnān [Mount Lebanon],,,196282,District,Beirut,,Beirut,,Jabal Lubnān [Mount Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,"Kisrwān [Kesrouane, Keserwan]",Jabal Lubnān [Mount Lebanon],,,182834,District,Beirut,,Beirut,,Jabal Lubnān [Mount Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,"Jubayl [Jbeil, Byblos]",Jabal Lubnān [Mount Lebanon],,,99388,District,,,#N/A,,Jabal Lubnān [Mount Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,"Ṣaydā [Saida, Sidon]",Lubnān al-Janūbī [South Lebanon],,,287987,District,,,#N/A,,Lubnān al-Janūbī [South Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,"Ṣūr [Sour, Tyre]",Lubnān al-Janūbī [South Lebanon],,,270516,District,,,#N/A,,Lubnān al-Janūbī [South Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Jazzīn [Jezzine],Lubnān al-Janūbī [South Lebanon],,,31575,District,,,#N/A,,Lubnān al-Janūbī [South Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,Ṭarābulus [Tripoli],Lubnān ash-Shamālī [North Lebanon],,,342760,District,Tripoli (Leb),,Tripoli (Leb),,Lubnān ash-Shamālī [North Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
Lebanon,Lebanon,"Al-Minniyah aḍ-Ḍinniyah [Minié-Danniyé, El Miniyeh-Danniyeh]",Lubnān ash-Shamālī [North Lebanon],,,206075,District,Tripoli (Leb),,Tripoli (Leb),,Lubnān ash-Shamālī [North Lebanon]Lebanon,,,,,,,,,,,,,,,,,NONE,0.0,
